outcome,organic___0___molarity,organic___0____feat__accsitecount_std,organic___0____feat__aliphaticatomcount_std,organic___0____feat__aliphaticringcount_std,organic___0____feat__aromaticatomcount_std,organic___0____feat__aromaticringcount_std,organic___0____feat__asa+_std,organic___0____feat__asa-_std,organic___0____feat__asa_std,organic___0____feat__asah_std,organic___0____feat__asap_std,organic___0____feat__asavdwp_std,organic___0____feat__atomcount_c_std,organic___0____feat__atomcount_n_std,organic___0____feat__avgpol_std,organic___0____feat__balabanindex_std,organic___0____feat__bondcount_std,organic___0____feat__carboaliphaticringcount_std,organic___0____feat__carboaromaticringcount_std,organic___0____feat__carboringcount_std,organic___0____feat__chainatomcount_std,organic___0____feat__cyclomaticnumber_std,organic___0____feat__donsitecount_std,organic___0____feat__fr_amidine,organic___0____feat__fr_halogen,organic___0____feat__fr_nh0,organic___0____feat__fr_nh1,organic___0____feat__fr_nh2,organic___0____feat__fr_piperzine,organic___0____feat__fr_pyridine,organic___0____feat__fr_quatn,organic___0____feat__hacceptorcount_std,organic___0____feat__hdonorcount_std,organic___0____feat__heteroaliphaticringcount_std,organic___0____feat__heteroaromaticringcount_std,organic___0____feat__hyperwienerindex_std,organic___0____feat__largestringsize_std,organic___0____feat__maximalprojectionarea_std,organic___0____feat__maximalprojectionradius_std,organic___0____feat__maximalprojectionsize_std,organic___0____feat__minimalprojectionarea_std,organic___0____feat__minimalprojectionradius_std,organic___0____feat__minimalprojectionsize_std,organic___0____feat__molpol_std,organic___0____feat__organoammoniummolecularweight_std,organic___0____feat__protpsa_std,organic___0____feat__refractivity_std,organic___0____feat__ringatomcount_std,organic___0____feat__rotatablebondcount_std,organic___0____feat__saltmolecularweight,organic___0____feat__smallestringsize_std,organic___0____feat__vanderwaalsvolume_std,organic___0____feat__wienerindex_std,organic___0____feat__wienerpolarity_std,inorganic___0___molarity,inorganic___0____feat__fr_halogen,inorganic___0____feat__inorganicmolecularweight,solvent___0___molarity,solvent___0____feat__asavdwp,solvent___0____feat__avgpol,solvent___0____feat__hacceptorcount,solvent___0____feat__hansentriple_volume_amount,solvent___0____feat__hansentriple_deltad_amount,solvent___0____feat__hansentriple_deltah_amount,solvent___0____feat__hansentriple_deltap_amount,solvent___0____feat__hansentriple_deltat_amount,solvent___0____feat__maximalprojectionsize,solvent___0____feat__minimalprojectionsize,solvent___0____feat__refractivity,solvent___0____feat__solventmolecularweight,solvent___0____feat__vanderwaalsvolume,acid___0___molarity,acid___0____feat__asavdwp,acid___0____feat__avgpol,acid___0____feat__hacceptorcount,acid___0____feat__hansentriple_volume_amount,acid___0____feat__hansentriple_deltad_amount,acid___0____feat__hansentriple_deltah_amount,acid___0____feat__hansentriple_deltap_amount,acid___0____feat__hansentriple_deltat_amount,acid___0____feat__hdonorcount,acid___0____feat__maximalprojectionsize,acid___0____feat__minimalprojectionsize,acid___0____feat__refractivity,acid___0____feat__solventmolecularweight,acid___0____feat__vanderwaalsvolume,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature
4,2.215790687362193,0.0,3.0,0.0,0.0,0.0,159.01,69.52,228.53,197.63,30.9,116.23,2.0,1.0,6.09,1.63,10.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,22.94,3.3,5.05,16.67,2.61,6.54,5.88,46.092,16.61,26.11,0.0,0.0,172.997,0.0,60.05,4.0,0.0,0.23046199606256496,2.0,461.0,7.174941924937281,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,6.335725964272392,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000251,0.0006,57600.0,85.0
1,2.0651840604488596,0.0,3.0,0.0,0.0,0.0,159.01,69.52,228.53,197.63,30.9,116.23,2.0,1.0,6.09,1.63,10.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,22.94,3.3,5.05,16.67,2.61,6.54,5.88,46.092,16.61,26.11,0.0,0.0,172.997,0.0,60.05,4.0,0.0,0.0056435083913856,2.0,461.0,9.301261617638321,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,2.7564631761894414,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0006,57600.0,85.0
4,1.3141823667419934,0.0,3.0,0.0,0.0,0.0,159.01,69.52,228.53,197.63,30.9,116.23,2.0,1.0,6.09,1.63,10.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,22.94,3.3,5.05,16.67,2.61,6.54,5.88,46.092,16.61,26.11,0.0,0.0,172.997,0.0,60.05,4.0,0.0,1.2310043204317507,2.0,461.0,9.717415294160382,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,1.1615497601166045,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025100000000000003,0.0006,57600.0,85.0
2,1.3754494767521723,0.0,3.0,0.0,0.0,0.0,159.01,69.52,228.53,197.63,30.9,116.23,2.0,1.0,6.09,1.63,10.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,22.94,3.3,5.05,16.67,2.61,6.54,5.88,46.092,16.61,26.11,0.0,0.0,172.997,0.0,60.05,4.0,0.0,0.4514806713108592,2.0,461.0,5.855699895089626,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,10.495763632413643,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0006,57600.0,85.0
4,1.635226041449934,0.0,3.0,0.0,0.0,0.0,159.01,69.52,228.53,197.63,30.9,116.23,2.0,1.0,6.09,1.63,10.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,22.94,3.3,5.05,16.67,2.61,6.54,5.88,46.092,16.61,26.11,0.0,0.0,172.997,0.0,60.05,4.0,0.0,0.750586616054304,2.0,461.0,10.292393217350346,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,0.2120356289376492,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0006,57600.0,85.0
3,0.7617907906012747,0.0,3.0,0.0,0.0,0.0,159.01,69.52,228.53,197.63,30.9,116.23,2.0,1.0,6.09,1.63,10.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,22.94,3.3,5.05,16.67,2.61,6.54,5.88,46.092,16.61,26.11,0.0,0.0,172.997,0.0,60.05,4.0,0.0,0.1862357769157296,2.0,461.0,8.799358892379065,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,6.361068868129481,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0006,57600.0,85.0
3,0.615736163899724,0.0,3.0,0.0,0.0,0.0,159.01,69.52,228.53,197.63,30.9,116.23,2.0,1.0,6.09,1.63,10.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,22.94,3.3,5.05,16.67,2.61,6.54,5.88,46.092,16.61,26.11,0.0,0.0,172.997,0.0,60.05,4.0,0.0,0.5474203139644171,2.0,461.0,5.717713123827034,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,12.298066478383664,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0006,57600.0,85.0
2,1.0488536647446878,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.2997695487409345,2.0,461.0,10.073815612175538,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,0.8481425157505973,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00024999999999999995,0.00085,57600.0,85.0
1,0.6374639765531944,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.5379180114852932,2.0,461.0,7.065993870616895,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,8.269389528568325,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
3,0.6423233518233336,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.5798631184285944,2.0,461.0,5.672517636583554,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,11.025852704757765,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
2,0.3116790237574172,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.279490936507288,2.0,461.0,5.913330950392649,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,12.510102107321313,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
1,0.49975238017348556,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.0749423871852336,2.0,461.0,8.517203318386587,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,6.785140126004778,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
3,0.7063820954707464,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.4538177890661364,2.0,461.0,4.424089167107636,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,13.570280252009557,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
2,0.388832859398348,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.2539714232388472,2.0,461.0,9.241696192686604,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,5.406908537910058,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
3,1.1764042770883667,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.9627355554234028,2.0,461.0,9.586442209235795,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,0.0,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000249,0.00085,57600.0,85.0
3,0.8038339781322088,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.4538177890661364,2.0,461.0,5.103670112137214,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,11.767977406039538,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
3,0.9359212009437412,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.4829620507492828,2.0,461.0,8.577209568421834,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,4.028676949815337,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
3,0.5500278276477988,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.4544569454695616,2.0,461.0,10.165846885720196,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,2.4384097327829672,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
4,1.0287934526051548,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.3580580721072272,2.0,461.0,5.8226229243592496,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,9.54160330219422,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
2,0.5611131780064068,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.41076832635743554,2.0,461.0,7.257597404619982,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,8.447634619029856,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000251,0.00085,57600.0,85.0
3,0.9117022841032292,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.029144261683146,2.0,461.0,11.02805295359375,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,0.0,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
3,0.8702160568512627,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.6399444318381298,2.0,461.0,6.425112178891078,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,8.409043517105571,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000249,0.00085,57600.0,85.0
3,0.7494901340231208,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.0791058531399688,2.0,461.0,6.04143771033233,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,10.813817075820117,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
3,0.9191976983357921,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.2736939771041064,2.0,461.0,10.056140735862355,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,1.4783360583302245,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000251,0.00085,57600.0,85.0
3,0.3499808686006392,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.304462601429936,2.0,461.0,6.224398790974693,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,11.661959591570714,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
3,0.448875059579838,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.0457981255020868,2.0,461.0,11.541727782321555,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,0.8481425157505972,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
3,0.4330483878475844,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.1457213084157316,2.0,461.0,6.82842883832398,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,10.389745817944817,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
3,0.970492801583434,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.45200975006587296,2.0,461.0,8.1329085517048,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,4.857389905942167,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000251,0.00085,57600.0,85.0
3,1.5555447095368,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.5787217677081924,2.0,461.0,8.151971047687338,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,2.1203562893764936,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.00085,57600.0,85.0
3,1.002192769585042,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.3218743760186851,2.0,461.0,7.812042017830164,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,5.641510207678421,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000249,0.00085,57600.0,85.0
3,0.23069847272645144,0.0,6.0,0.0,0.0,0.0,229.29,46.05,275.35,218.87,56.48,202.37,4.0,2.0,11.57,2.63,19.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,58.0,0.0,39.14,4.55,5.31,22.95,3.13,9.08,11.03,90.169,32.08,50.25,0.0,2.0,343.97900000000004,0.0,109.27,32.0,3.0,0.041468784409713154,2.0,461.0,11.889195010160353,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,1.055954327378732,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000251,0.00085,57600.0,85.0
1,0.5043971585462993,0.0,6.0,0.0,6.0,1.0,177.72,149.19,326.91,177.53,149.38,236.68,8.0,1.0,15.12,2.36,21.0,0.0,1.0,1.0,6.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,496.0,6.0,50.8,5.39,5.23,27.16,3.52,10.59,14.75,176.162,27.64,51.8,6.0,2.0,303.067,6.0,145.09,201.0,15.0,0.166584929599334,2.0,461.0,10.433720767944443,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,2.827141719168658,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00015000000000000001,0.00085,21600.0,70.0
