, sample_no, plate_id, Eta.V_ave, Sn.PM.Loading, Fe.PM.Loading, Co.PM.Loading, Ta.PM.Loading, Mn.PM.Loading, Cu.PM.Loading
1699, 1727, 3860, 0.444554, 0.3, 0, 0.1, 0, 0.1, 0.5
1700, 1728, 3860, 0.485319, 0.7, 0, 0.2, 0.1, 0, 0
1701, 1730, 3860, 0.442811, 0, 0.9, 0, 0, 0, 0.1
1702, 1731, 3860, 0.478559, 0.3, 0.4, 0, 0, 0.3, 0
1703, 1732, 3860, 0.481732, 0.5, 0, 0.1, 0.3, 0.1, 0
1704, 1733, 3860, 0.444665, 0, 0, 0.2, 0.1, 0.5, 0.2
1705, 1734, 3860, 0.41668, 0.3, 0, 0.6, 0, 0, 0.1
1706, 1735, 3860, 0.41912, 0, 0.3, 0.1, 0, 0.5, 0.1
1707, 1736, 3860, 0.506966, 0, 0.5, 0, 0.2, 0.3, 0
1708, 1737, 3860, 0.53259, 0, 0.1, 0, 0.2, 0.3, 0.4
1709, 1738, 3860, 0.480685, 0, 0, 0.3, 0.1, 0.1, 0.5
1710, 1739, 3860, 0.413205, 0, 0, 0.5, 0, 0, 0.5
1711, 1740, 3860, 0.453992, 0.1, 0.3, 0, 0, 0.2, 0.4
1712, 1741, 3860, 0.488561, 0.5, 0, 0.1, 0.2, 0.2, 0
1713, 1742, 3860, 0.55502, 0.5, 0, 0, 0, 0.2, 0.3
1714, 1743, 3860, 0.468712, 0, 0, 0.4, 0.3, 0, 0.3
1715, 1744, 3860, 0.456854, 0.1, 0, 0, 0, 0.6, 0.3
1716, 1745, 3860, 0.493004, 0, 0.4, 0, 0.1, 0.3, 0.2
1717, 1746, 3860, 0.460653, 0.3, 0, 0.1, 0, 0.3, 0.3
1718, 1747, 3860, 0.400553, 0.2, 0.5, 0.3, 0, 0, 0
1719, 1748, 3860, 0.476577, 0.3, 0.5, 0, 0, 0.2, 0
1720, 1749, 3860, 0.465014, 0, 0.7, 0, 0.1, 0, 0.2
1721, 1750, 3860, 0.451897, 0.7, 0, 0.2, 0, 0, 0.1
1722, 1751, 3860, 0.448687, 0.4, 0.3, 0.1, 0, 0.2, 0
1723, 1752, 3860, 0.490522, 0, 0, 0.1, 0, 0.3, 0.6
1724, 1753, 3860, 0.589309, 0, 0, 0, 0.5, 0.2, 0.3
1725, 1754, 3860, 0.508365, 0, 0.1, 0, 0.1, 0.4, 0.4
1726, 1755, 3860, 0.489699, 0.1, 0.3, 0, 0.1, 0.5, 0
1727, 1756, 3860, 0.456819, 0, 0.7, 0, 0, 0.2, 0.1
1728, 1757, 3860, 0.454085, 0, 0.1, 0.2, 0, 0.1, 0.6
1729, 1758, 3860, 0.491064, 0.3, 0, 0.1, 0, 0.6, 0
1730, 1759, 3860, 0.420462, 0, 0.3, 0.4, 0, 0, 0.3
1731, 1760, 3860, 0.410438, 0, 0.3, 0.6, 0, 0, 0.1
1732, 1761, 3860, 0.455338, 0, 0.4, 0.3, 0.3, 0, 0
1733, 1762, 3860, 0.55118, 0.2, 0.1, 0, 0.6, 0, 0.1
1734, 1763, 3860, 0.477846, 0, 0.1, 0.1, 0.2, 0, 0.6
1735, 1764, 3860, 0.436709, 0, 0.5, 0.3, 0, 0.1, 0.1
1736, 1765, 3860, 0.490867, 0.2, 0.5, 0, 0, 0.2, 0.1
1737, 1766, 3860, 0.440197, 0.2, 0.4, 0.1, 0, 0.3, 0
1738, 1767, 3860, 0.529273, 0, 0.2, 0, 0.4, 0, 0.4
1739, 1768, 3860, 0.456411, 0.1, 0, 0.4, 0.3, 0, 0.2
1740, 1769, 3860, 0.476409, 0.6, 0, 0.1, 0, 0.1, 0.2
1741, 1770, 3860, 0.447946, 0.5, 0.2, 0.1, 0, 0.2, 0
1742, 1771, 3860, 0.398061, 0.2, 0.2, 0.3, 0.3, 0, 0
1743, 1772, 3860, 0.496127, 0.4, 0.2, 0, 0, 0.4, 0
1744, 1773, 3860, 0.443761, 0, 0.2, 0.5, 0.1, 0.2, 0
1745, 1774, 3860, 0.46038, 0, 0.6, 0, 0, 0.4, 0
1746, 1775, 3860, 0.439732, 0, 0, 0.5, 0.2, 0.3, 0
1747, 1776, 3860, 0.50575, 0.2, 0.3, 0, 0, 0.3, 0.2
1748, 1777, 3860, 0.463157, 0, 0.1, 0.2, 0.1, 0, 0.6
1749, 1778, 3860, 0.452794, 0.1, 0, 0.5, 0.4, 0, 0
1750, 1779, 3860, 0.63732, 0.5, 0, 0, 0.3, 0.1, 0.1
1751, 1780, 3860, 0.457078, 0, 0, 0.4, 0.1, 0, 0.5
1752, 1781, 3860, 0.436474, 0.3, 0.5, 0.1, 0, 0.1, 0
1753, 1782, 3860, 0.403191, 0.2, 0.2, 0.5, 0, 0.1, 0
1754, 1783, 3860, 0.403748, 0.4, 0.3, 0.2, 0.1, 0, 0
1755, 1784, 3860, 0.42062, 0.5, 0, 0.3, 0, 0, 0.2
1756, 1785, 3860, 0.491654, 0, 0.3, 0.1, 0.6, 0, 0
1757, 1786, 3860, 0.390314, 0, 0.1, 0.1, 0, 0.6, 0.2
1758, 1787, 3860, 0.447572, 0, 0.2, 0.4, 0.4, 0, 0
1759, 1788, 3860, 0.510207, 0.1, 0, 0.1, 0.4, 0, 0.4
1760, 1789, 3860, 0.493583, 0, 0.7, 0, 0.2, 0, 0.1
1761, 1790, 3860, 0.41882, 0, 0, 0.6, 0.1, 0.1, 0.2
1762, 1791, 3860, 0.47969, 0, 0, 0.1, 0.3, 0, 0.6
1763, 1792, 3860, 0.45586, 0.1, 0, 0.1, 0, 0, 0.8
1764, 1794, 3860, 0.480785, 0.2, 0, 0.1, 0.2, 0, 0.5
1765, 1795, 3860, 0.431571, 0.4, 0.2, 0.1, 0.3, 0, 0
1766, 1796, 3860, 0.427577, 0.1, 0, 0.5, 0, 0.2, 0.2
1767, 1797, 3860, 0.458207, 0.5, 0, 0.2, 0.2, 0, 0.1
1768, 1798, 3860, 0.440305, 0.2, 0, 0.5, 0.2, 0, 0.1
1769, 1799, 3860, 0.486786, 0, 0.1, 0.1, 0.4, 0, 0.4
1770, 1800, 3860, 0.585494, 0.2, 0, 0, 0.4, 0, 0.4
1771, 1801, 3860, 0.423874, 0.2, 0, 0.4, 0, 0.1, 0.3
1772, 1802, 3860, 0.443075, 0.2, 0, 0.5, 0.3, 0, 0
1773, 1803, 3860, 0.489778, 0, 0.6, 0, 0.3, 0.1, 0
1774, 1804, 3860, 0.465888, 0, 0, 0.2, 0.1, 0, 0.7
1775, 1805, 3860, 0.464874, 0.1, 0, 0.3, 0.1, 0.5, 0
1776, 1806, 3860, 0.434286, 0, 0.3, 0.4, 0.3, 0, 0
1777, 1807, 3860, 0.558442, 0.5, 0.1, 0, 0.4, 0, 0
1778, 1808, 3860, 0.503033, 0.3, 0.4, 0, 0.1, 0, 0.2
1779, 1809, 3860, 0.461318, 0, 0, 0.3, 0.2, 0.2, 0.3
1780, 1810, 3860, 0.527151, 0.4, 0.2, 0, 0.1, 0, 0.3
1781, 1811, 3860, 0.44092, 0, 0.3, 0, 0, 0.3, 0.4
1782, 1812, 3860, 0.583619, 0.5, 0, 0, 0.3, 0.2, 0
1783, 1813, 3860, 0.431076, 0, 0, 0, 0, 0.6, 0.4
1784, 1814, 3860, 0.521102, 0.1, 0.3, 0, 0.3, 0.3, 0
1785, 1815, 3860, 0.546008, 0.3, 0.2, 0, 0.4, 0, 0.1
1786, 1816, 3860, 0.508582, 0.3, 0, 0, 0, 0.7, 0
1787, 1817, 3860, 0.416887, 0, 0.5, 0.1, 0, 0.2, 0.2
1788, 1818, 3860, 0.387975, 0.3, 0.4, 0.3, 0, 0, 0
1789, 1819, 3860, 0.436729, 0.2, 0.1, 0.3, 0, 0.4, 0
1790, 1820, 3860, 0.440756, 0, 0.3, 0.4, 0.2, 0.1, 0
1791, 1821, 3860, 0.58607, 0.5, 0.1, 0, 0, 0, 0.4
1792, 1822, 3860, 0.424073, 0, 0.1, 0.6, 0, 0.2, 0.1
1793, 1823, 3860, 0.539154, 0.4, 0.3, 0, 0.2, 0, 0.1
1794, 1824, 3860, 0.420359, 0, 0.4, 0.1, 0, 0.4, 0.1
1795, 1825, 3860, 0.448069, 0.2, 0, 0.3, 0.2, 0.3, 0
1796, 1826, 3860, 0.476184, 0.1, 0.6, 0, 0, 0.3, 0
1797, 1827, 3860, 0.497943, 0, 0.5, 0, 0.1, 0.3, 0.1
1798, 1828, 3860, 0.463837, 0, 0, 0.3, 0.1, 0.3, 0.3
1799, 1829, 3860, 0.499723, 0, 0.2, 0, 0.1, 0.5, 0.2
1800, 1830, 3860, 0.409477, 0.1, 0.1, 0.7, 0, 0, 0.1
1801, 1831, 3860, 0.507222, 0.6, 0, 0.1, 0.3, 0, 0
1802, 1832, 3860, 0.447653, 0, 0.8, 0.1, 0.1, 0, 0
1803, 1833, 3860, 0.483568, 0.2, 0.1, 0.1, 0.6, 0, 0
1804, 1834, 3860, 0.54174, 0.2, 0, 0, 0.1, 0.6, 0.1
1805, 1835, 3860, 0.400811, 0.3, 0.1, 0.6, 0, 0, 0
1806, 1836, 3860, 0.372861, 0, 0, 0.1, 0, 0.8, 0.1
1807, 1837, 3860, 0.492084, 0.2, 0.7, 0, 0.1, 0, 0
1808, 1838, 3860, 0.602476, 0.4, 0, 0, 0.6, 0, 0
1809, 1839, 3860, 0.42777, 0.2, 0, 0.5, 0, 0.2, 0.1
1810, 1840, 3860, 0.513553, 0.2, 0.1, 0, 0, 0.4, 0.3
1811, 1841, 3860, 0.465988, 0, 0.1, 0.4, 0.2, 0, 0.3
1812, 1842, 3860, 0.424589, 0.2, 0, 0.7, 0, 0, 0.1
1813, 1843, 3860, 0.683076, 0.9, 0, 0, 0, 0, 0.1
1814, 1844, 3860, 0.615595, 0.6, 0, 0, 0.1, 0.2, 0.1
1815, 1845, 3860, 0.439022, 0.1, 0, 0.6, 0, 0.2, 0.1
1816, 1846, 3860, 0.554029, 0, 0, 0, 0.7, 0, 0.3
1817, 1847, 3860, 0.426534, 0.3, 0, 0.4, 0.1, 0, 0.2
1818, 1848, 3860, 0.458101, 0, 0, 0.4, 0.3, 0.1, 0.2
1819, 1849, 3860, 0.513745, 0.1, 0, 0, 0, 0.4, 0.5
1820, 1850, 3860, 0.481077, 0.2, 0, 0.2, 0.3, 0, 0.3
1821, 1851, 3860, 0.519702, 0.3, 0.3, 0, 0.3, 0.1, 0
1822, 1852, 3860, 0.404867, 0.5, 0.2, 0.2, 0, 0, 0.1
1823, 1853, 3860, 0.486436, 0.1, 0, 0.2, 0.6, 0, 0.1
1824, 1854, 3860, 0.541836, 0.3, 0.1, 0, 0, 0.1, 0.5
1825, 1855, 3860, 0.420528, 0.1, 0, 0.6, 0, 0.1, 0.2
1826, 1856, 3860, 0.4195, 0.2, 0.1, 0.2, 0, 0, 0.5
1827, 1858, 3860, 0.415777, 0, 0, 0.5, 0, 0.4, 0.1
1828, 1859, 3860, 0.460119, 0.1, 0.9, 0, 0, 0, 0
1829, 1860, 3860, 0.584882, 0, 0, 0, 0.4, 0.1, 0.5
1830, 1861, 3860, 0.46189, 0.3, 0, 0.2, 0.4, 0, 0.1
1831, 1862, 3860, 0.443768, 0, 0, 0.3, 0.4, 0.3, 0
1832, 1863, 3860, 0.400373, 0.1, 0.6, 0.2, 0, 0.1, 0
1833, 1864, 3860, 0.450294, 0.1, 0, 0.5, 0.2, 0, 0.2
1834, 1865, 3860, 0.424855, 0.1, 0.2, 0.2, 0, 0.5, 0
1835, 1866, 3860, 0.434357, 0, 0, 0.5, 0.1, 0.2, 0.2
1836, 1867, 3860, 0.449057, 0.1, 0, 0.3, 0.3, 0.3, 0
1837, 1868, 3860, 0.509488, 0, 0.1, 0, 0.2, 0.5, 0.2
1838, 1869, 3860, 0.550118, 0.2, 0.1, 0, 0.5, 0.2, 0
1839, 1870, 3860, 0.419305, 0.2, 0, 0.6, 0, 0.1, 0.1
1840, 1871, 3860, 0.414126, 0, 0.2, 0.4, 0, 0.4, 0
1841, 1872, 3860, 0.510158, 0.1, 0, 0, 0.1, 0, 0.8
1842, 1873, 3860, 0.477859, 0, 0.1, 0.1, 0.3, 0.5, 0
1843, 1874, 3860, 0.468638, 0, 0, 0.1, 0.2, 0.6, 0.1
1844, 1875, 3860, 0.442455, 0, 0, 0.6, 0.3, 0, 0.1
1845, 1876, 3860, 0.392861, 0.5, 0.2, 0.3, 0, 0, 0
1846, 1877, 3860, 0.453674, 0, 0.1, 0.3, 0.3, 0, 0.3
1847, 1878, 3860, 0.417647, 0.4, 0.3, 0.1, 0, 0, 0.2
1848, 1879, 3860, 0.416059, 0, 0.1, 0.4, 0, 0.5, 0
1849, 1880, 3860, 0.39903, 0.3, 0.4, 0.2, 0, 0, 0.1
1850, 1881, 3860, 0.539669, 0, 0.1, 0, 0.3, 0.2, 0.4
1851, 1882, 3860, 0.410125, 0.3, 0.1, 0.3, 0.3, 0, 0
1852, 1883, 3860, 0.542621, 0.2, 0.1, 0, 0.4, 0.3, 0
1853, 1884, 3860, 0.557559, 0, 0.1, 0, 0.6, 0, 0.3
1854, 1885, 3860, 0.522923, 0, 0, 0, 0.2, 0.7, 0.1
1855, 1886, 3860, 0.564526, 0.6, 0.2, 0, 0.1, 0, 0.1
1856, 1887, 3860, 0.476801, 0, 0.1, 0.1, 0.1, 0.7, 0
1857, 1888, 3860, 0.435473, 0.5, 0, 0.3, 0.1, 0, 0.1
1858, 1889, 3860, 0.518371, 0.4, 0.1, 0, 0, 0.5, 0
1859, 1890, 3860, 0.446373, 0, 0.5, 0.5, 0, 0, 0
1860, 1891, 3860, 0.473232, 0, 0.4, 0, 0.1, 0, 0.5
1861, 1892, 3860, 0.567435, 0, 0.1, 0, 0.3, 0.1, 0.5
1862, 1893, 3860, 0.565921, 0.1, 0, 0, 0.3, 0.6, 0
1863, 1894, 3860, 0.512089, 0.3, 0.2, 0, 0, 0.3, 0.2
1864, 1895, 3860, 0.442125, 0, 0.4, 0, 0, 0.2, 0.4
1865, 1896, 3860, 0.562329, 0, 0, 0, 0.2, 0.4, 0.4
1866, 1897, 3860, 0.492407, 0, 0.4, 0, 0.1, 0.1, 0.4
1867, 1898, 3860, 0.478583, 0, 0, 0.3, 0.2, 0.1, 0.4
1868, 1899, 3860, 0.55693, 0.9, 0, 0.1, 0, 0, 0
1869, 1900, 3860, 0.401021, 0.5, 0.1, 0.4, 0, 0, 0
1870, 1901, 3860, 0.457192, 0, 0.2, 0.4, 0.1, 0, 0.3
1871, 1902, 3860, 0.399908, 0.2, 0.3, 0.4, 0, 0, 0.1
1872, 1903, 3860, 0.60639, 0.3, 0, 0, 0.7, 0, 0
1873, 1904, 3860, 0.475735, 0.6, 0, 0.2, 0.1, 0.1, 0
1874, 1905, 3860, 0.609305, 0.7, 0, 0, 0.1, 0.1, 0.1
1875, 1906, 3860, 0.454652, 0.6, 0, 0.2, 0, 0.1, 0.1
1876, 1907, 3860, 0.441558, 0, 0.1, 0.2, 0, 0.4, 0.3
1877, 1908, 3860, 0.538392, 0, 0.2, 0, 0.3, 0.5, 0
1878, 1909, 3860, 0.439253, 0, 0.2, 0.5, 0.1, 0, 0.2
1879, 1910, 3860, 0.429602, 0.1, 0.2, 0.4, 0.3, 0, 0
1880, 1911, 3860, 0.47333, 0, 0, 0.3, 0, 0.1, 0.6
1881, 1912, 3860, 0.495822, 0.4, 0.5, 0, 0, 0.1, 0
1882, 1913, 3860, 0.518475, 0, 0.3, 0, 0.2, 0.2, 0.3
1883, 1914, 3860, 0.486667, 0, 0.1, 0, 0.1, 0.6, 0.2
1884, 1915, 3860, 0.448403, 0.1, 0, 0.4, 0.4, 0.1, 0
1885, 1916, 3860, 0.44359, 0, 0, 0.9, 0, 0.1, 0
1886, 1917, 3860, 0.450396, 0.4, 0.1, 0.2, 0.3, 0, 0
1887, 1918, 3860, 0.423036, 0.2, 0, 0.5, 0, 0.1, 0.2
1888, 1919, 3860, 0.539187, 0.3, 0.1, 0, 0.1, 0.5, 0
1889, 1920, 3860, 0.462819, 0, 0.1, 0.1, 0.1, 0, 0.7
1890, 1922, 3860, 0.423622, 0, 0.1, 0.4, 0, 0.3, 0.2
1891, 1923, 3860, 0.45979, 0.2, 0, 0.3, 0, 0.5, 0
1892, 1924, 3860, 0.583986, 0, 0, 0, 0.3, 0.3, 0.4
1893, 1925, 3860, 0.572792, 0.3, 0, 0, 0.2, 0.3, 0.2
1894, 1926, 3860, 0.39053, 0.2, 0.3, 0.3, 0, 0.2, 0
1895, 1927, 3860, 0.434108, 0, 0.4, 0.5, 0, 0, 0.1
1896, 1928, 3860, 0.442589, 0.2, 0.2, 0.1, 0, 0.5, 0
1897, 1929, 3860, 0.431217, 0.3, 0.5, 0.1, 0.1, 0, 0
1898, 1930, 3860, 0.533247, 0.6, 0.1, 0, 0.1, 0.2, 0
1899, 1931, 3860, 0.40337, 0.4, 0.1, 0.4, 0.1, 0, 0
1900, 1932, 3860, 0.412567, 0, 0.2, 0.4, 0, 0.3, 0.1
1901, 1933, 3860, 0.607796, 0.9, 0, 0, 0.1, 0, 0
1902, 1934, 3860, 0.461243, 0.4, 0, 0.2, 0.1, 0.3, 0
1903, 1935, 3860, 0.581586, 0.1, 0, 0, 0.4, 0.1, 0.4
1904, 1936, 3860, 0.415213, 0.4, 0, 0.3, 0, 0.2, 0.1
1905, 1937, 3860, 0.467731, 0.2, 0.5, 0, 0, 0.3, 0
1906, 1938, 3860, 0.499708, 0.3, 0, 0.1, 0.4, 0, 0.2
1907, 1939, 3860, 0.461527, 0.1, 0.2, 0, 0, 0.3, 0.4
1908, 1940, 3860, 0.555663, 0.3, 0.1, 0, 0.1, 0, 0.5
1909, 1941, 3860, 0.463532, 0.2, 0.1, 0, 0, 0, 0.7
1910, 1942, 3860, 0.433584, 0, 0.1, 0.4, 0.2, 0.3, 0
1911, 1943, 3860, 0.449666, 0.1, 0.1, 0.1, 0.7, 0, 0
1912, 1944, 3860, 0.447023, 0.7, 0, 0.3, 0, 0, 0
1913, 1945, 3860, 0.432968, 0.6, 0.1, 0.2, 0, 0.1, 0
1914, 1946, 3860, 0.439043, 0, 0.2, 0, 0, 0.3, 0.5
1915, 1947, 3860, 0.399592, 0, 0.2, 0.5, 0, 0, 0.3
1916, 1948, 3860, 0.508281, 0.1, 0.4, 0, 0.2, 0, 0.3
1917, 1949, 3860, 0.450192, 0, 0.5, 0.2, 0.2, 0, 0.1
1918, 1950, 3860, 0.441839, 0, 0, 0.4, 0.2, 0.3, 0.1
1919, 1951, 3860, 0.588055, 0.1, 0, 0, 0.2, 0.1, 0.6
1920, 1952, 3860, 0.419243, 0, 0.3, 0.1, 0, 0.3, 0.3
1921, 1953, 3860, 0.404358, 0.2, 0.3, 0.4, 0.1, 0, 0
1922, 1954, 3860, 0.454974, 0, 0, 0.6, 0.2, 0.1, 0.1
1923, 1955, 3860, 0.408755, 0.3, 0.1, 0.5, 0.1, 0, 0
1924, 1956, 3860, 0.42561, 0, 0.1, 0.9, 0, 0, 0
1925, 1957, 3860, 0.653933, 0.5, 0, 0, 0.1, 0.1, 0.3
1926, 1958, 3860, 0.621939, 0.1, 0, 0, 0.8, 0.1, 0
1927, 1959, 3860, 0.464225, 0, 0.2, 0.1, 0.1, 0, 0.6
1928, 1960, 3860, 0.415408, 0.1, 0.5, 0.4, 0, 0, 0
1929, 1961, 3860, 0.405491, 0.1, 0.3, 0.4, 0, 0.2, 0
1930, 1962, 3860, 0.485865, 0, 0, 0.1, 0.3, 0.1, 0.5
1931, 1963, 3860, 0.621825, 0.6, 0, 0, 0.1, 0.3, 0
1932, 1964, 3860, 0.578552, 0.1, 0, 0, 0.4, 0.5, 0
1933, 1965, 3860, 0.570671, 0.7, 0.1, 0, 0, 0.1, 0.1
1934, 1966, 3860, 0.443712, 0.1, 0, 0.6, 0.3, 0, 0
1935, 1967, 3860, 0.430688, 0.1, 0, 0.7, 0, 0.1, 0.1
1936, 1968, 3860, 0.436343, 0, 0.1, 0.5, 0.3, 0.1, 0
1937, 1969, 3860, 0.446161, 0.2, 0, 0.3, 0.1, 0, 0.4
1938, 1970, 3860, 0.551, 0.3, 0.2, 0, 0.2, 0, 0.3
1939, 1971, 3860, 0.47491, 0.7, 0.1, 0.1, 0, 0, 0.1
1940, 1972, 3860, 0.567201, 0, 0.1, 0, 0.6, 0.1, 0.2
1941, 1973, 3860, 0.413023, 0.3, 0, 0.2, 0, 0, 0.5
1942, 1974, 3860, 0.529536, 0.5, 0.1, 0, 0.1, 0.3, 0
1943, 1975, 3860, 0.389906, 0.4, 0.1, 0.4, 0, 0, 0.1
1944, 1976, 3860, 0.519883, 0, 0.5, 0, 0.4, 0.1, 0
1945, 1977, 3860, 0.478055, 0.3, 0, 0.2, 0.3, 0, 0.2
1946, 1978, 3860, 0.590478, 0.1, 0, 0, 0.4, 0.3, 0.2
1947, 1979, 3860, 0.480959, 0.1, 0.5, 0, 0, 0, 0.4
1948, 1980, 3860, 0.497636, 0.3, 0, 0.1, 0.2, 0, 0.4
1949, 1981, 3860, 0.43147, 0, 0, 0.9, 0, 0, 0.1
1950, 1982, 3860, 0.450216, 0, 0.1, 0, 0, 0, 0.9
1951, 1983, 3860, 0.498128, 0, 0, 0.1, 0.3, 0.5, 0.1
1952, 1984, 3860, 0.721555, 0.7, 0, 0, 0.2, 0, 0.1
1953, 1986, 3860, 0.433104, 0, 0.1, 0.3, 0, 0.3, 0.3
1954, 1987, 3860, 0.491173, 0.2, 0.2, 0, 0, 0.3, 0.3
1955, 1988, 3860, 0.46345, 0.3, 0, 0.1, 0, 0.4, 0.2
1956, 1989, 3860, 0.559742, 0.2, 0, 0, 0.3, 0.3, 0.2
1957, 1990, 3860, 0.418512, 0.2, 0.1, 0.6, 0.1, 0, 0
1958, 1991, 3860, 0.417989, 0.1, 0.4, 0.5, 0, 0, 0
1959, 1992, 3860, 0.419697, 0.4, 0.4, 0.1, 0, 0, 0.1
1960, 1993, 3860, 0.477677, 0, 0.2, 0, 0.1, 0.1, 0.6
1961, 1994, 3860, 0.495314, 0.6, 0, 0.1, 0.1, 0, 0.2
1962, 1995, 3860, 0.432786, 0.1, 0, 0.4, 0.5, 0, 0
1963, 1996, 3860, 0.448998, 0.1, 0, 0.2, 0.5, 0.2, 0
1964, 1997, 3860, 0.379139, 0, 0.1, 0.1, 0, 0.7, 0.1
1965, 1998, 3860, 0.510116, 0.1, 0.2, 0, 0.3, 0.4, 0
1966, 1999, 3860, 0.596696, 0.8, 0.1, 0, 0.1, 0, 0
1967, 2000, 3860, 0.402607, 0, 0.2, 0.4, 0, 0, 0.4
1968, 2001, 3860, 0.514314, 0.1, 0.3, 0, 0.6, 0, 0
1969, 2002, 3860, 0.395663, 0.2, 0.3, 0.2, 0, 0, 0.3
1970, 2003, 3860, 0.462806, 0.5, 0, 0.1, 0, 0.1, 0.3
1971, 2004, 3860, 0.434301, 0.1, 0, 0.7, 0.2, 0, 0
1972, 2005, 3860, 0.507119, 0.6, 0, 0.1, 0.2, 0, 0.1
1973, 2006, 3860, 0.449764, 0, 0, 0.4, 0.1, 0.1, 0.4
1974, 2007, 3860, 0.437485, 0, 0.2, 0.3, 0.1, 0.4, 0
1975, 2008, 3860, 0.569011, 0.5, 0, 0, 0.4, 0.1, 0
1976, 2009, 3860, 0.470162, 0.1, 0, 0.2, 0.1, 0.6, 0
1977, 2010, 3860, 0.416944, 0, 0, 0.4, 0, 0.5, 0.1
1978, 2011, 3860, 0.419548, 0.1, 0, 0.7, 0, 0, 0.2
1979, 2012, 3860, 0.45876, 0.1, 0.4, 0, 0, 0.5, 0
1980, 2013, 3860, 0.433522, 0, 0.4, 0.3, 0, 0.1, 0.2
1981, 2014, 3860, 0.513855, 0, 0.1, 0, 0.1, 0.3, 0.5
1982, 2015, 3860, 0.548897, 0.1, 0.2, 0, 0.5, 0.2, 0
1983, 2016, 3860, 0.407568, 0.2, 0.2, 0.3, 0, 0.3, 0
1984, 2017, 3860, 0.587607, 0.2, 0, 0, 0.5, 0, 0.3
1985, 2018, 3860, 0.441029, 0.6, 0, 0.4, 0, 0, 0
1986, 2019, 3860, 0.452742, 0, 0.5, 0.3, 0, 0, 0.2
1987, 2020, 3860, 0.412372, 0, 0.3, 0.2, 0, 0.5, 0
1988, 2021, 3860, 0.638669, 0.4, 0, 0, 0.1, 0.1, 0.4
1989, 2022, 3860, 0.615426, 0.3, 0, 0, 0.4, 0.3, 0
1990, 2023, 3860, 0.511799, 0.1, 0.1, 0, 0.1, 0, 0.7
1991, 2024, 3860, 0.462114, 0, 0.2, 0.2, 0.1, 0, 0.5
1992, 2025, 3860, 0.405261, 0, 0.5, 0.2, 0, 0.3, 0
1993, 2026, 3860, 0.478865, 0.5, 0, 0.1, 0, 0.2, 0.2
1994, 2027, 3860, 0.419821, 0, 0.4, 0.3, 0.1, 0.2, 0
1995, 2028, 3860, 0.54669, 0, 0.2, 0, 0.3, 0.2, 0.3
1996, 2029, 3860, 0.412214, 0.4, 0, 0.3, 0, 0, 0.3
1997, 2030, 3860, 0.585413, 0.1, 0, 0, 0.7, 0, 0.2
1998, 2031, 3860, 0.58796, 0.4, 0.1, 0, 0, 0, 0.5
1999, 2032, 3860, 0.466317, 0, 0.7, 0, 0, 0.3, 0
2000, 2033, 3860, 0.497954, 0.1, 0.5, 0, 0.1, 0, 0.3
2001, 2034, 3860, 0.46784, 0.4, 0, 0.2, 0.4, 0, 0
2002, 2035, 3860, 0.429408, 0.3, 0, 0.2, 0, 0.3, 0.2
2003, 2036, 3860, 0.419069, 0, 0.4, 0.6, 0, 0, 0
2004, 2037, 3860, 0.556748, 0.4, 0.1, 0, 0.3, 0.2, 0
2005, 2038, 3860, 0.5141, 0.3, 0.2, 0, 0.2, 0.3, 0
2006, 2039, 3860, 0.523017, 0, 0.4, 0, 0.3, 0.3, 0
2007, 2040, 3860, 0.494556, 0, 0, 0.1, 0.1, 0.2, 0.6
2008, 2041, 3860, 0.411016, 0.1, 0.2, 0.4, 0, 0, 0.3
2009, 2042, 3860, 0.527583, 0.2, 0.3, 0, 0.1, 0, 0.4
2010, 2043, 3860, 0.498788, 0.1, 0.5, 0, 0.1, 0.3, 0
2011, 2044, 3860, 0.578216, 0.1, 0, 0, 0.2, 0.4, 0.3
2012, 2045, 3860, 0.522817, 0.8, 0, 0.1, 0, 0, 0.1
2013, 2046, 3860, 0.47015, 0, 0.1, 0.2, 0.7, 0, 0
2014, 2047, 3860, 0.429085, 0.1, 0, 0.4, 0.2, 0.3, 0
2015, 2048, 3860, 0.580049, 0, 0.1, 0, 0.4, 0.1, 0.4
2016, 2050, 3860, 0.525287, 0, 0.4, 0, 0.5, 0.1, 0
2017, 2051, 3860, 0.441137, 0.1, 0, 0.2, 0, 0.3, 0.4
2018, 2052, 3860, 0.538168, 0, 0.1, 0, 0.3, 0.4, 0.2
2019, 2053, 3860, 0.462175, 0, 0, 0.2, 0.4, 0.1, 0.3
2020, 2054, 3860, 0.468506, 0.1, 0.6, 0, 0, 0.2, 0.1
2021, 2055, 3860, 0.467194, 0, 0.2, 0.1, 0.4, 0.3, 0
2022, 2056, 3860, 0.435505, 0, 0, 0.7, 0.2, 0, 0.1
2023, 2057, 3860, 0.447922, 0, 0, 0.3, 0.1, 0.6, 0
2024, 2058, 3860, 0.430586, 0, 0.7, 0.1, 0, 0, 0.2
2025, 2059, 3860, 0.454178, 0.1, 0, 0.2, 0, 0.1, 0.6
2026, 2060, 3860, 0.394845, 0.3, 0.2, 0.3, 0, 0.2, 0
2027, 2061, 3860, 0.407978, 0.2, 0.2, 0.5, 0.1, 0, 0
2028, 2062, 3860, 0.481603, 0, 0.7, 0, 0.2, 0.1, 0
