, sample_no, plate_id, Eta.V_ave, Sn.PM.Loading, Sb.PM.Loading, Co.PM.Loading, Ca.PM.Loading, Ni.PM.Loading, Mn.PM.Loading
1699, 1727, 4098, 0.473715, 0.3, 0, 0.1, 0, 0.1, 0.5
1700, 1728, 4098, 0.47296, 0.7, 0, 0.2, 0.1, 0, 0
1701, 1730, 4098, 0.58611, 0, 0.9, 0, 0, 0, 0.1
1702, 1731, 4098, 0.471684, 0.3, 0.4, 0, 0, 0.3, 0
1703, 1732, 4098, 0.441074, 0.5, 0, 0.1, 0.3, 0.1, 0
1704, 1733, 4098, 0.442248, 0, 0, 0.2, 0.1, 0.5, 0.2
1705, 1734, 4098, 0.426799, 0.3, 0, 0.6, 0, 0, 0.1
1706, 1735, 4098, 0.443502, 0, 0.3, 0.1, 0, 0.5, 0.1
1707, 1736, 4098, 0.560411, 0, 0.5, 0, 0.2, 0.3, 0
1708, 1737, 4098, 0.466667, 0, 0.1, 0, 0.2, 0.3, 0.4
1709, 1738, 4098, 0.451167, 0, 0, 0.3, 0.1, 0.1, 0.5
1710, 1739, 4098, 0.461788, 0, 0, 0.5, 0, 0, 0.5
1711, 1740, 4098, 0.4454, 0.1, 0.3, 0, 0, 0.2, 0.4
1712, 1741, 4098, 0.440813, 0.5, 0, 0.1, 0.2, 0.2, 0
1713, 1742, 4098, 0.512096, 0.5, 0, 0, 0, 0.2, 0.3
1714, 1743, 4098, 0.427627, 0, 0, 0.4, 0.3, 0, 0.3
1715, 1744, 4098, 0.425095, 0.1, 0, 0, 0, 0.6, 0.3
1716, 1745, 4098, 0.444119, 0, 0.4, 0, 0.1, 0.3, 0.2
1717, 1746, 4098, 0.432321, 0.3, 0, 0.1, 0, 0.3, 0.3
1718, 1747, 4098, 0.498082, 0.2, 0.5, 0.3, 0, 0, 0
1719, 1748, 4098, 0.578908, 0.3, 0.5, 0, 0, 0.2, 0
1720, 1749, 4098, 0.501081, 0, 0.7, 0, 0.1, 0, 0.2
1721, 1750, 4098, 0.467355, 0.7, 0, 0.2, 0, 0, 0.1
1722, 1751, 4098, 0.515852, 0.4, 0.3, 0.1, 0, 0.2, 0
1723, 1752, 4098, 0.48043, 0, 0, 0.1, 0, 0.3, 0.6
1724, 1753, 4098, 0.489131, 0, 0, 0, 0.5, 0.2, 0.3
1725, 1754, 4098, 0.477269, 0, 0.1, 0, 0.1, 0.4, 0.4
1726, 1755, 4098, 0.480814, 0.1, 0.3, 0, 0.1, 0.5, 0
1727, 1756, 4098, 0.530178, 0, 0.7, 0, 0, 0.2, 0.1
1728, 1757, 4098, 0.477655, 0, 0.1, 0.2, 0, 0.1, 0.6
1729, 1758, 4098, 0.416641, 0.3, 0, 0.1, 0, 0.6, 0
1730, 1759, 4098, 0.442727, 0, 0.3, 0.4, 0, 0, 0.3
1731, 1760, 4098, 0.451099, 0, 0.3, 0.6, 0, 0, 0.1
1732, 1761, 4098, 0.483526, 0, 0.4, 0.3, 0.3, 0, 0
1733, 1762, 4098, 0.554483, 0.2, 0.1, 0, 0.6, 0, 0.1
1734, 1763, 4098, 0.47723, 0, 0.1, 0.1, 0.2, 0, 0.6
1735, 1764, 4098, 0.471777, 0, 0.5, 0.3, 0, 0.1, 0.1
1736, 1765, 4098, 0.550704, 0.2, 0.5, 0, 0, 0.2, 0.1
1737, 1766, 4098, 0.498246, 0.2, 0.4, 0.1, 0, 0.3, 0
1738, 1767, 4098, 0.515287, 0, 0.2, 0, 0.4, 0, 0.4
1739, 1768, 4098, 0.453507, 0.1, 0, 0.4, 0.3, 0, 0.2
1740, 1769, 4098, 0.479741, 0.6, 0, 0.1, 0, 0.1, 0.2
1741, 1770, 4098, 0.488276, 0.5, 0.2, 0.1, 0, 0.2, 0
1742, 1771, 4098, 0.491365, 0.2, 0.2, 0.3, 0.3, 0, 0
1743, 1772, 4098, 0.463637, 0.4, 0.2, 0, 0, 0.4, 0
1744, 1773, 4098, 0.458733, 0, 0.2, 0.5, 0.1, 0.2, 0
1745, 1774, 4098, 0.490721, 0, 0.6, 0, 0, 0.4, 0
1746, 1775, 4098, 0.43976, 0, 0, 0.5, 0.2, 0.3, 0
1747, 1776, 4098, 0.498256, 0.2, 0.3, 0, 0, 0.3, 0.2
1748, 1777, 4098, 0.461689, 0, 0.1, 0.2, 0.1, 0, 0.6
1749, 1778, 4098, 0.443765, 0.1, 0, 0.5, 0.4, 0, 0
1750, 1779, 4098, 0.540526, 0.5, 0, 0, 0.3, 0.1, 0.1
1751, 1780, 4098, 0.457184, 0, 0, 0.4, 0.1, 0, 0.5
1752, 1781, 4098, 0.439987, 0.3, 0.5, 0.1, 0, 0.1, 0
1753, 1782, 4098, 0.432678, 0.2, 0.2, 0.5, 0, 0.1, 0
1754, 1783, 4098, 0.475238, 0.4, 0.3, 0.2, 0.1, 0, 0
1755, 1784, 4098, 0.441331, 0.5, 0, 0.3, 0, 0, 0.2
1756, 1785, 4098, 0.467045, 0, 0.3, 0.1, 0.6, 0, 0
1757, 1786, 4098, 0.419064, 0, 0.1, 0.1, 0, 0.6, 0.2
1758, 1787, 4098, 0.49429, 0, 0.2, 0.4, 0.4, 0, 0
1759, 1788, 4098, 0.49194, 0.1, 0, 0.1, 0.4, 0, 0.4
1760, 1789, 4098, 0.478422, 0, 0.7, 0, 0.2, 0, 0.1
1761, 1790, 4098, 0.457606, 0, 0, 0.6, 0.1, 0.1, 0.2
1762, 1791, 4098, 0.452269, 0, 0, 0.1, 0.3, 0, 0.6
1763, 1792, 4098, 0.470866, 0.1, 0, 0.1, 0, 0, 0.8
1764, 1794, 4098, 0.496374, 0.2, 0, 0.1, 0.2, 0, 0.5
1765, 1795, 4098, 0.511835, 0.4, 0.2, 0.1, 0.3, 0, 0
1766, 1796, 4098, 0.434529, 0.1, 0, 0.5, 0, 0.2, 0.2
1767, 1797, 4098, 0.450216, 0.5, 0, 0.2, 0.2, 0, 0.1
1768, 1798, 4098, 0.438225, 0.2, 0, 0.5, 0.2, 0, 0.1
1769, 1799, 4098, 0.482138, 0, 0.1, 0.1, 0.4, 0, 0.4
1770, 1800, 4098, 0.500308, 0.2, 0, 0, 0.4, 0, 0.4
1771, 1801, 4098, 0.447228, 0.2, 0, 0.4, 0, 0.1, 0.3
1772, 1802, 4098, 0.444506, 0.2, 0, 0.5, 0.3, 0, 0
1773, 1803, 4098, 0.466167, 0, 0.6, 0, 0.3, 0.1, 0
1774, 1804, 4098, 0.443979, 0, 0, 0.2, 0.1, 0, 0.7
1775, 1805, 4098, 0.402649, 0.1, 0, 0.3, 0.1, 0.5, 0
1776, 1806, 4098, 0.4801, 0, 0.3, 0.4, 0.3, 0, 0
1777, 1807, 4098, 0.505028, 0.5, 0.1, 0, 0.4, 0, 0
1778, 1808, 4098, 0.487618, 0.3, 0.4, 0, 0.1, 0, 0.2
1779, 1809, 4098, 0.474931, 0, 0, 0.3, 0.2, 0.2, 0.3
1780, 1810, 4098, 0.497537, 0.4, 0.2, 0, 0.1, 0, 0.3
1781, 1811, 4098, 0.467505, 0, 0.3, 0, 0, 0.3, 0.4
1782, 1812, 4098, 0.450003, 0.5, 0, 0, 0.3, 0.2, 0
1783, 1813, 4098, 0.479657, 0, 0, 0, 0, 0.6, 0.4
1784, 1814, 4098, 0.544467, 0.1, 0.3, 0, 0.3, 0.3, 0
1785, 1815, 4098, 0.490362, 0.3, 0.2, 0, 0.4, 0, 0.1
1786, 1816, 4098, 0.455017, 0.3, 0, 0, 0, 0.7, 0
1787, 1817, 4098, 0.491462, 0, 0.5, 0.1, 0, 0.2, 0.2
1788, 1818, 4098, 0.46055, 0.3, 0.4, 0.3, 0, 0, 0
1789, 1819, 4098, 0.418725, 0.2, 0.1, 0.3, 0, 0.4, 0
1790, 1820, 4098, 0.492304, 0, 0.3, 0.4, 0.2, 0.1, 0
1791, 1821, 4098, 0.486759, 0.5, 0.1, 0, 0, 0, 0.4
1792, 1822, 4098, 0.456737, 0, 0.1, 0.6, 0, 0.2, 0.1
1793, 1823, 4098, 0.466399, 0.4, 0.3, 0, 0.2, 0, 0.1
1794, 1824, 4098, 0.456162, 0, 0.4, 0.1, 0, 0.4, 0.1
1795, 1825, 4098, 0.408248, 0.2, 0, 0.3, 0.2, 0.3, 0
1796, 1826, 4098, 0.564374, 0.1, 0.6, 0, 0, 0.3, 0
1797, 1827, 4098, 0.544933, 0, 0.5, 0, 0.1, 0.3, 0.1
1798, 1828, 4098, 0.47782, 0, 0, 0.3, 0.1, 0.3, 0.3
1799, 1829, 4098, 0.458856, 0, 0.2, 0, 0.1, 0.5, 0.2
1800, 1830, 4098, 0.46929, 0.1, 0.1, 0.7, 0, 0, 0.1
1801, 1831, 4098, 0.506975, 0.6, 0, 0.1, 0.3, 0, 0
1802, 1832, 4098, 0.49605, 0, 0.8, 0.1, 0.1, 0, 0
1803, 1833, 4098, 0.487528, 0.2, 0.1, 0.1, 0.6, 0, 0
1804, 1834, 4098, 0.43445, 0.2, 0, 0, 0.1, 0.6, 0.1
1805, 1835, 4098, 0.439922, 0.3, 0.1, 0.6, 0, 0, 0
1806, 1836, 4098, 0.435715, 0, 0, 0.1, 0, 0.8, 0.1
1807, 1837, 4098, 0.517373, 0.2, 0.7, 0, 0.1, 0, 0
1808, 1838, 4098, 0.504148, 0.4, 0, 0, 0.6, 0, 0
1809, 1839, 4098, 0.416623, 0.2, 0, 0.5, 0, 0.2, 0.1
1810, 1840, 4098, 0.454291, 0.2, 0.1, 0, 0, 0.4, 0.3
1811, 1841, 4098, 0.465423, 0, 0.1, 0.4, 0.2, 0, 0.3
1812, 1842, 4098, 0.44265, 0.2, 0, 0.7, 0, 0, 0.1
1813, 1843, 4098, 0.484848, 0.9, 0, 0, 0, 0, 0.1
1814, 1844, 4098, 0.562571, 0.6, 0, 0, 0.1, 0.2, 0.1
1815, 1845, 4098, 0.426304, 0.1, 0, 0.6, 0, 0.2, 0.1
1816, 1846, 4098, 0.479305, 0, 0, 0, 0.7, 0, 0.3
1817, 1847, 4098, 0.445481, 0.3, 0, 0.4, 0.1, 0, 0.2
1818, 1848, 4098, 0.46076, 0, 0, 0.4, 0.3, 0.1, 0.2
1819, 1849, 4098, 0.43006, 0.1, 0, 0, 0, 0.4, 0.5
1820, 1850, 4098, 0.462414, 0.2, 0, 0.2, 0.3, 0, 0.3
1821, 1851, 4098, 0.487312, 0.3, 0.3, 0, 0.3, 0.1, 0
1822, 1852, 4098, 0.475026, 0.5, 0.2, 0.2, 0, 0, 0.1
1823, 1853, 4098, 0.455529, 0.1, 0, 0.2, 0.6, 0, 0.1
1824, 1854, 4098, 0.482414, 0.3, 0.1, 0, 0, 0.1, 0.5
1825, 1855, 4098, 0.425548, 0.1, 0, 0.6, 0, 0.1, 0.2
1826, 1856, 4098, 0.451266, 0.2, 0.1, 0.2, 0, 0, 0.5
1827, 1858, 4098, 0.442831, 0, 0, 0.5, 0, 0.4, 0.1
1828, 1859, 4098, 0.488862, 0.1, 0.9, 0, 0, 0, 0
1829, 1860, 4098, 0.485322, 0, 0, 0, 0.4, 0.1, 0.5
1830, 1861, 4098, 0.460965, 0.3, 0, 0.2, 0.4, 0, 0.1
1831, 1862, 4098, 0.45123, 0, 0, 0.3, 0.4, 0.3, 0
1832, 1863, 4098, 0.477892, 0.1, 0.6, 0.2, 0, 0.1, 0
1833, 1864, 4098, 0.467314, 0.1, 0, 0.5, 0.2, 0, 0.2
1834, 1865, 4098, 0.43469, 0.1, 0.2, 0.2, 0, 0.5, 0
1835, 1866, 4098, 0.46338, 0, 0, 0.5, 0.1, 0.2, 0.2
1836, 1867, 4098, 0.422021, 0.1, 0, 0.3, 0.3, 0.3, 0
1837, 1868, 4098, 0.469089, 0, 0.1, 0, 0.2, 0.5, 0.2
1838, 1869, 4098, 0.499886, 0.2, 0.1, 0, 0.5, 0.2, 0
1839, 1870, 4098, 0.426996, 0.2, 0, 0.6, 0, 0.1, 0.1
1840, 1871, 4098, 0.429049, 0, 0.2, 0.4, 0, 0.4, 0
1841, 1872, 4098, 0.482793, 0.1, 0, 0, 0.1, 0, 0.8
1842, 1873, 4098, 0.46185, 0, 0.1, 0.1, 0.3, 0.5, 0
1843, 1874, 4098, 0.432257, 0, 0, 0.1, 0.2, 0.6, 0.1
1844, 1875, 4098, 0.461297, 0, 0, 0.6, 0.3, 0, 0.1
1845, 1876, 4098, 0.47826, 0.5, 0.2, 0.3, 0, 0, 0
1846, 1877, 4098, 0.49612, 0, 0.1, 0.3, 0.3, 0, 0.3
1847, 1878, 4098, 0.483181, 0.4, 0.3, 0.1, 0, 0, 0.2
1848, 1879, 4098, 0.435432, 0, 0.1, 0.4, 0, 0.5, 0
1849, 1880, 4098, 0.487557, 0.3, 0.4, 0.2, 0, 0, 0.1
1850, 1881, 4098, 0.482479, 0, 0.1, 0, 0.3, 0.2, 0.4
1851, 1882, 4098, 0.45856, 0.3, 0.1, 0.3, 0.3, 0, 0
1852, 1883, 4098, 0.483968, 0.2, 0.1, 0, 0.4, 0.3, 0
1853, 1884, 4098, 0.498662, 0, 0.1, 0, 0.6, 0, 0.3
1854, 1885, 4098, 0.46111, 0, 0, 0, 0.2, 0.7, 0.1
1855, 1886, 4098, 0.489809, 0.6, 0.2, 0, 0.1, 0, 0.1
1856, 1887, 4098, 0.422706, 0, 0.1, 0.1, 0.1, 0.7, 0
1857, 1888, 4098, 0.446043, 0.5, 0, 0.3, 0.1, 0, 0.1
1858, 1889, 4098, 0.48416, 0.4, 0.1, 0, 0, 0.5, 0
1859, 1890, 4098, 0.470887, 0, 0.5, 0.5, 0, 0, 0
1860, 1891, 4098, 0.49319, 0, 0.4, 0, 0.1, 0, 0.5
1861, 1892, 4098, 0.480588, 0, 0.1, 0, 0.3, 0.1, 0.5
1862, 1893, 4098, 0.426641, 0.1, 0, 0, 0.3, 0.6, 0
1863, 1894, 4098, 0.484584, 0.3, 0.2, 0, 0, 0.3, 0.2
1864, 1895, 4098, 0.518519, 0, 0.4, 0, 0, 0.2, 0.4
1865, 1896, 4098, 0.500327, 0, 0, 0, 0.2, 0.4, 0.4
1866, 1897, 4098, 0.48339, 0, 0.4, 0, 0.1, 0.1, 0.4
1867, 1898, 4098, 0.455878, 0, 0, 0.3, 0.2, 0.1, 0.4
1868, 1899, 4098, 0.490479, 0.9, 0, 0.1, 0, 0, 0
1869, 1900, 4098, 0.441207, 0.5, 0.1, 0.4, 0, 0, 0
1870, 1901, 4098, 0.463902, 0, 0.2, 0.4, 0.1, 0, 0.3
1871, 1902, 4098, 0.442459, 0.2, 0.3, 0.4, 0, 0, 0.1
1872, 1903, 4098, 0.48009, 0.3, 0, 0, 0.7, 0, 0
1873, 1904, 4098, 0.449642, 0.6, 0, 0.2, 0.1, 0.1, 0
1874, 1905, 4098, 0.467292, 0.7, 0, 0, 0.1, 0.1, 0.1
1875, 1906, 4098, 0.432886, 0.6, 0, 0.2, 0, 0.1, 0.1
1876, 1907, 4098, 0.433608, 0, 0.1, 0.2, 0, 0.4, 0.3
1877, 1908, 4098, 0.507688, 0, 0.2, 0, 0.3, 0.5, 0
1878, 1909, 4098, 0.449916, 0, 0.2, 0.5, 0.1, 0, 0.2
1879, 1910, 4098, 0.47543, 0.1, 0.2, 0.4, 0.3, 0, 0
1880, 1911, 4098, 0.461551, 0, 0, 0.3, 0, 0.1, 0.6
1881, 1912, 4098, 0.598641, 0.4, 0.5, 0, 0, 0.1, 0
1882, 1913, 4098, 0.454061, 0, 0.3, 0, 0.2, 0.2, 0.3
1883, 1914, 4098, 0.433774, 0, 0.1, 0, 0.1, 0.6, 0.2
1884, 1915, 4098, 0.439973, 0.1, 0, 0.4, 0.4, 0.1, 0
1885, 1916, 4098, 0.446251, 0, 0, 0.9, 0, 0.1, 0
1886, 1917, 4098, 0.43001, 0.4, 0.1, 0.2, 0.3, 0, 0
1887, 1918, 4098, 0.417148, 0.2, 0, 0.5, 0, 0.1, 0.2
1888, 1919, 4098, 0.424186, 0.3, 0.1, 0, 0.1, 0.5, 0
1889, 1920, 4098, 0.500781, 0, 0.1, 0.1, 0.1, 0, 0.7
1890, 1922, 4098, 0.437331, 0, 0.1, 0.4, 0, 0.3, 0.2
1891, 1923, 4098, 0.411176, 0.2, 0, 0.3, 0, 0.5, 0
1892, 1924, 4098, 0.482453, 0, 0, 0, 0.3, 0.3, 0.4
1893, 1925, 4098, 0.45751, 0.3, 0, 0, 0.2, 0.3, 0.2
1894, 1926, 4098, 0.450673, 0.2, 0.3, 0.3, 0, 0.2, 0
1895, 1927, 4098, 0.445685, 0, 0.4, 0.5, 0, 0, 0.1
1896, 1928, 4098, 0.459749, 0.2, 0.2, 0.1, 0, 0.5, 0
1897, 1929, 4098, 0.528955, 0.3, 0.5, 0.1, 0.1, 0, 0
1898, 1930, 4098, 0.478917, 0.6, 0.1, 0, 0.1, 0.2, 0
1899, 1931, 4098, 0.425775, 0.4, 0.1, 0.4, 0.1, 0, 0
1900, 1932, 4098, 0.417446, 0, 0.2, 0.4, 0, 0.3, 0.1
1901, 1933, 4098, 0.455467, 0.9, 0, 0, 0.1, 0, 0
1902, 1934, 4098, 0.419561, 0.4, 0, 0.2, 0.1, 0.3, 0
1903, 1935, 4098, 0.500777, 0.1, 0, 0, 0.4, 0.1, 0.4
1904, 1936, 4098, 0.423635, 0.4, 0, 0.3, 0, 0.2, 0.1
1905, 1937, 4098, 0.501372, 0.2, 0.5, 0, 0, 0.3, 0
1906, 1938, 4098, 0.489802, 0.3, 0, 0.1, 0.4, 0, 0.2
1907, 1939, 4098, 0.469656, 0.1, 0.2, 0, 0, 0.3, 0.4
1908, 1940, 4098, 0.472824, 0.3, 0.1, 0, 0.1, 0, 0.5
1909, 1941, 4098, 0.507685, 0.2, 0.1, 0, 0, 0, 0.7
1910, 1942, 4098, 0.462953, 0, 0.1, 0.4, 0.2, 0.3, 0
1911, 1943, 4098, 0.473158, 0.1, 0.1, 0.1, 0.7, 0, 0
1912, 1944, 4098, 0.454054, 0.7, 0, 0.3, 0, 0, 0
1913, 1945, 4098, 0.453199, 0.6, 0.1, 0.2, 0, 0.1, 0
1914, 1946, 4098, 0.454843, 0, 0.2, 0, 0, 0.3, 0.5
1915, 1947, 4098, 0.460698, 0, 0.2, 0.5, 0, 0, 0.3
1916, 1948, 4098, 0.535024, 0.1, 0.4, 0, 0.2, 0, 0.3
1917, 1949, 4098, 0.45656, 0, 0.5, 0.2, 0.2, 0, 0.1
1918, 1950, 4098, 0.459281, 0, 0, 0.4, 0.2, 0.3, 0.1
1919, 1951, 4098, 0.503877, 0.1, 0, 0, 0.2, 0.1, 0.6
1920, 1952, 4098, 0.438226, 0, 0.3, 0.1, 0, 0.3, 0.3
1921, 1953, 4098, 0.461091, 0.2, 0.3, 0.4, 0.1, 0, 0
1922, 1954, 4098, 0.462744, 0, 0, 0.6, 0.2, 0.1, 0.1
1923, 1955, 4098, 0.442789, 0.3, 0.1, 0.5, 0.1, 0, 0
1924, 1956, 4098, 0.462064, 0, 0.1, 0.9, 0, 0, 0
1925, 1957, 4098, 0.510857, 0.5, 0, 0, 0.1, 0.1, 0.3
1926, 1958, 4098, 0.458322, 0.1, 0, 0, 0.8, 0.1, 0
1927, 1959, 4098, 0.507418, 0, 0.2, 0.1, 0.1, 0, 0.6
1928, 1960, 4098, 0.463059, 0.1, 0.5, 0.4, 0, 0, 0
1929, 1961, 4098, 0.44739, 0.1, 0.3, 0.4, 0, 0.2, 0
1930, 1962, 4098, 0.475648, 0, 0, 0.1, 0.3, 0.1, 0.5
1931, 1963, 4098, 0.518658, 0.6, 0, 0, 0.1, 0.3, 0
1932, 1964, 4098, 0.444855, 0.1, 0, 0, 0.4, 0.5, 0
1933, 1965, 4098, 0.503398, 0.7, 0.1, 0, 0, 0.1, 0.1
1934, 1966, 4098, 0.440665, 0.1, 0, 0.6, 0.3, 0, 0
1935, 1967, 4098, 0.426814, 0.1, 0, 0.7, 0, 0.1, 0.1
1936, 1968, 4098, 0.472027, 0, 0.1, 0.5, 0.3, 0.1, 0
1937, 1969, 4098, 0.491341, 0.2, 0, 0.3, 0.1, 0, 0.4
1938, 1970, 4098, 0.499873, 0.3, 0.2, 0, 0.2, 0, 0.3
1939, 1971, 4098, 0.465988, 0.7, 0.1, 0.1, 0, 0, 0.1
1940, 1972, 4098, 0.4838, 0, 0.1, 0, 0.6, 0.1, 0.2
1941, 1973, 4098, 0.469141, 0.3, 0, 0.2, 0, 0, 0.5
1942, 1974, 4098, 0.482718, 0.5, 0.1, 0, 0.1, 0.3, 0
1943, 1975, 4098, 0.440244, 0.4, 0.1, 0.4, 0, 0, 0.1
1944, 1976, 4098, 0.513923, 0, 0.5, 0, 0.4, 0.1, 0
1945, 1977, 4098, 0.463255, 0.3, 0, 0.2, 0.3, 0, 0.2
1946, 1978, 4098, 0.490746, 0.1, 0, 0, 0.4, 0.3, 0.2
1947, 1979, 4098, 0.564338, 0.1, 0.5, 0, 0, 0, 0.4
1948, 1980, 4098, 0.459959, 0.3, 0, 0.1, 0.2, 0, 0.4
1949, 1981, 4098, 0.452832, 0, 0, 0.9, 0, 0, 0.1
1950, 1982, 4098, 0.461899, 0, 0.1, 0, 0, 0, 0.9
1951, 1983, 4098, 0.426693, 0, 0, 0.1, 0.3, 0.5, 0.1
1952, 1984, 4098, 0.547502, 0.7, 0, 0, 0.2, 0, 0.1
1953, 1986, 4098, 0.461381, 0, 0.1, 0.3, 0, 0.3, 0.3
1954, 1987, 4098, 0.448073, 0.2, 0.2, 0, 0, 0.3, 0.3
1955, 1988, 4098, 0.419598, 0.3, 0, 0.1, 0, 0.4, 0.2
1956, 1989, 4098, 0.47796, 0.2, 0, 0, 0.3, 0.3, 0.2
1957, 1990, 4098, 0.455156, 0.2, 0.1, 0.6, 0.1, 0, 0
1958, 1991, 4098, 0.460379, 0.1, 0.4, 0.5, 0, 0, 0
1959, 1992, 4098, 0.484214, 0.4, 0.4, 0.1, 0, 0, 0.1
1960, 1993, 4098, 0.462526, 0, 0.2, 0, 0.1, 0.1, 0.6
1961, 1994, 4098, 0.497245, 0.6, 0, 0.1, 0.1, 0, 0.2
1962, 1995, 4098, 0.454867, 0.1, 0, 0.4, 0.5, 0, 0
1963, 1996, 4098, 0.439989, 0.1, 0, 0.2, 0.5, 0.2, 0
1964, 1997, 4098, 0.421915, 0, 0.1, 0.1, 0, 0.7, 0.1
1965, 1998, 4098, 0.552921, 0.1, 0.2, 0, 0.3, 0.4, 0
1966, 1999, 4098, 0.496259, 0.8, 0.1, 0, 0.1, 0, 0
1967, 2000, 4098, 0.456169, 0, 0.2, 0.4, 0, 0, 0.4
1968, 2001, 4098, 0.520882, 0.1, 0.3, 0, 0.6, 0, 0
1969, 2002, 4098, 0.479569, 0.2, 0.3, 0.2, 0, 0, 0.3
1970, 2003, 4098, 0.4815, 0.5, 0, 0.1, 0, 0.1, 0.3
1971, 2004, 4098, 0.452777, 0.1, 0, 0.7, 0.2, 0, 0
1972, 2005, 4098, 0.468911, 0.6, 0, 0.1, 0.2, 0, 0.1
1973, 2006, 4098, 0.451559, 0, 0, 0.4, 0.1, 0.1, 0.4
1974, 2007, 4098, 0.428457, 0, 0.2, 0.3, 0.1, 0.4, 0
1975, 2008, 4098, 0.464234, 0.5, 0, 0, 0.4, 0.1, 0
1976, 2009, 4098, 0.401921, 0.1, 0, 0.2, 0.1, 0.6, 0
1977, 2010, 4098, 0.445289, 0, 0, 0.4, 0, 0.5, 0.1
1978, 2011, 4098, 0.46252, 0.1, 0, 0.7, 0, 0, 0.2
1979, 2012, 4098, 0.472786, 0.1, 0.4, 0, 0, 0.5, 0
1980, 2013, 4098, 0.443763, 0, 0.4, 0.3, 0, 0.1, 0.2
1981, 2014, 4098, 0.467405, 0, 0.1, 0, 0.1, 0.3, 0.5
1982, 2015, 4098, 0.523646, 0.1, 0.2, 0, 0.5, 0.2, 0
1983, 2016, 4098, 0.43493, 0.2, 0.2, 0.3, 0, 0.3, 0
1984, 2017, 4098, 0.484831, 0.2, 0, 0, 0.5, 0, 0.3
1985, 2018, 4098, 0.448451, 0.6, 0, 0.4, 0, 0, 0
1986, 2019, 4098, 0.464027, 0, 0.5, 0.3, 0, 0, 0.2
1987, 2020, 4098, 0.444218, 0, 0.3, 0.2, 0, 0.5, 0
1988, 2021, 4098, 0.478429, 0.4, 0, 0, 0.1, 0.1, 0.4
1989, 2022, 4098, 0.42925, 0.3, 0, 0, 0.4, 0.3, 0
1990, 2023, 4098, 0.523461, 0.1, 0.1, 0, 0.1, 0, 0.7
1991, 2024, 4098, 0.494249, 0, 0.2, 0.2, 0.1, 0, 0.5
1992, 2025, 4098, 0.474314, 0, 0.5, 0.2, 0, 0.3, 0
1993, 2026, 4098, 0.465712, 0.5, 0, 0.1, 0, 0.2, 0.2
1994, 2027, 4098, 0.482246, 0, 0.4, 0.3, 0.1, 0.2, 0
1995, 2028, 4098, 0.518364, 0, 0.2, 0, 0.3, 0.2, 0.3
1996, 2029, 4098, 0.441187, 0.4, 0, 0.3, 0, 0, 0.3
1997, 2030, 4098, 0.507629, 0.1, 0, 0, 0.7, 0, 0.2
1998, 2031, 4098, 0.494619, 0.4, 0.1, 0, 0, 0, 0.5
1999, 2032, 4098, 0.501161, 0, 0.7, 0, 0, 0.3, 0
2000, 2033, 4098, 0.52951, 0.1, 0.5, 0, 0.1, 0, 0.3
2001, 2034, 4098, 0.438708, 0.4, 0, 0.2, 0.4, 0, 0
2002, 2035, 4098, 0.405081, 0.3, 0, 0.2, 0, 0.3, 0.2
2003, 2036, 4098, 0.452546, 0, 0.4, 0.6, 0, 0, 0
2004, 2037, 4098, 0.508748, 0.4, 0.1, 0, 0.3, 0.2, 0
2005, 2038, 4098, 0.59601, 0.3, 0.2, 0, 0.2, 0.3, 0
2006, 2039, 4098, 0.51337, 0, 0.4, 0, 0.3, 0.3, 0
2007, 2040, 4098, 0.472665, 0, 0, 0.1, 0.1, 0.2, 0.6
2008, 2041, 4098, 0.435966, 0.1, 0.2, 0.4, 0, 0, 0.3
2009, 2042, 4098, 0.524574, 0.2, 0.3, 0, 0.1, 0, 0.4
2010, 2043, 4098, 0.48817, 0.1, 0.5, 0, 0.1, 0.3, 0
2011, 2044, 4098, 0.435927, 0.1, 0, 0, 0.2, 0.4, 0.3
2012, 2045, 4098, 0.484977, 0.8, 0, 0.1, 0, 0, 0.1
2013, 2046, 4098, 0.460941, 0, 0.1, 0.2, 0.7, 0, 0
2014, 2047, 4098, 0.398698, 0.1, 0, 0.4, 0.2, 0.3, 0
2015, 2048, 4098, 0.530945, 0, 0.1, 0, 0.4, 0.1, 0.4
2016, 2050, 4098, 0.53272, 0, 0.4, 0, 0.5, 0.1, 0
2017, 2051, 4098, 0.439926, 0.1, 0, 0.2, 0, 0.3, 0.4
2018, 2052, 4098, 0.508036, 0, 0.1, 0, 0.3, 0.4, 0.2
2019, 2053, 4098, 0.479374, 0, 0, 0.2, 0.4, 0.1, 0.3
2020, 2054, 4098, 0.505635, 0.1, 0.6, 0, 0, 0.2, 0.1
2021, 2055, 4098, 0.488547, 0, 0.2, 0.1, 0.4, 0.3, 0
2022, 2056, 4098, 0.462025, 0, 0, 0.7, 0.2, 0, 0.1
2023, 2057, 4098, 0.411189, 0, 0, 0.3, 0.1, 0.6, 0
2024, 2058, 4098, 0.510536, 0, 0.7, 0.1, 0, 0, 0.2
2025, 2059, 4098, 0.467074, 0.1, 0, 0.2, 0, 0.1, 0.6
2026, 2060, 4098, 0.446142, 0.3, 0.2, 0.3, 0, 0.2, 0
2027, 2061, 4098, 0.456916, 0.2, 0.2, 0.5, 0.1, 0, 0
2028, 2062, 4098, 0.484031, 0, 0.7, 0, 0.2, 0.1, 0
